geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,geolocation_records
88053,-27.44321331479943,-48.49832849239356,florianopolis,SC,93
88054,-27.432685844753685,-48.46585740459028,florianopolis,SC,133
88056,-27.41984238771852,-48.42646639542672,florianopolis,SC,117
88058,-27.442895407783315,-48.40148110687639,florianopolis,SC,345
88060,-27.488658010203363,-48.41497883914833,florianopolis,SC,105
88061,-27.581084617185542,-48.43113600826772,florianopolis,SC,48
88062,-27.608191651960794,-48.4707049019059,florianopolis,SC,142
88063,-27.68168782191656,-48.49077351666238,florianopolis,SC,151
88064,-27.724472750239443,-48.54188463055436,florianopolis,SC,46
88065,-27.681114574588968,-48.50645941049491,florianopolis,SC,51
88066,-27.725282317240154,-48.506547226524255,florianopolis,SC,105
88070,-27.591470778485867,-48.58315671583112,florianopolis,SC,222
88075,-27.585486027486752,-48.57989012662318,florianopolis,SC,143
88080,-27.60765861187083,-48.58099990332238,florianopolis,SC,147
88085,-27.606573045395983,-48.592712089751465,florianopolis,SC,151
88090,-27.59221371184723,-48.59546881743506,florianopolis,SC,129
88095,-27.581970840629207,-48.59476151795889,florianopolis,SC,96
88101,-27.595232430148474,-48.617592337593344,sao jose,SC,258
88102,-27.59580821471885,-48.61619711429363,sao jose,SC,115
88103,-27.609282058318943,-48.629095039647055,sao jose,SC,94
88104,-27.62112447858872,-48.639988848038136,sao jose,SC,89
88106,-27.60219170481988,-48.64242703793293,sao jose,SC,162
88108,-27.590626745507464,-48.62385433485308,sao jose,SC,57
88110,-27.575192700181084,-48.61831023215939,sao jose,SC,181
88111,-27.56633758010549,-48.62546620248281,sao jose,SC,150
88113,-27.55802381286753,-48.63172484576854,sao jose,SC,172
88115,-27.54287971138869,-48.633426145173786,sao jose,SC,117
88117,-27.579217338674056,-48.607593349827326,sao jose,SC,246
88130,-27.636539573712753,-48.655489318243326,palhoca,SC,149
88131,-27.65685287785421,-48.666588409943984,palhoca,SC,96
88132,-27.646892846781906,-48.68054504487325,palhoca,SC,194
88133,-27.62939454251467,-48.664483887373414,palhoca,SC,85
88134,-27.67954431446214,-48.65065384660466,palhoca,SC,71
88135,-27.678198545039596,-48.687096816464226,palhoca,SC,103
88136,-27.640827548878654,-48.709477713256035,palhoca,SC,32
88137,-27.656420949374397,-48.665839739218136,palhoca,SC,79
88138,-27.753926417441956,-48.63349416431826,palhoca,SC,21
88140,-27.687414607255857,-48.771889137271614,santo amaro da imperatriz,SC,115
88160,-27.507170237197762,-48.64488265337199,biguacu,SC,121
88161,-27.513075791676858,-48.653321718586746,biguacu,SC,57
88190,-27.34336738228262,-48.55333035089985,governador celso ramos,SC,51
88200,-27.23924890910297,-48.63706692121833,tijucas,SC,220
88210,-27.15728166876613,-48.57004704358004,porto belo,SC,92
88215,-27.15657253033492,-48.50320378589786,bombinhas,SC,217
88220,-27.104775732474042,-48.62229620137128,itapema,SC,472
88240,-27.278849823135882,-48.85121490462979,sao joao batista,SC,111
88301,-26.91187688025883,-48.65639411001171,itajai,SC,235
88302,-26.917347700924555,-48.65985593471518,itajai,SC,104
88303,-26.91257382981319,-48.67397974813434,itajai,SC,171
88304,-26.902953361410137,-48.67743433473837,itajai,SC,89
88305,-26.893329962007897,-48.675904107819036,itajai,SC,75
88306,-26.939351585462532,-48.639367843516546,itajai,SC,99
88307,-26.925711318255154,-48.67879375700889,itajai,SC,86
88308,-26.923253324789698,-48.69584107679454,itajai,SC,79
88309,-26.903924810263682,-48.693049520860995,itajai,SC,167
88310,-26.89263734249594,-48.69833814351686,itajai,SC,150
88316,-26.94374934078652,-48.72163589675504,itajai,SC,37
88320,-26.90254914135655,-48.82509102445541,ilhota,SC,31
88330,-26.992704286772554,-48.63215150489717,balneario camboriu,SC,694
88331,-26.96718397480239,-48.635726180750765,balneario camboriu,SC,74
88338,-26.97670723721944,-48.64453806319266,balneario camboriu,SC,144
88340,-27.02362385481353,-48.64826262904155,camboriu,SC,90
88343,-27.037778589412564,-48.638733002561175,camboriu,SC,18
88345,-27.0308488566622,-48.662081804969176,camboriu,SC,45
88348,-27.001829320433647,-48.65806133873695,camboriu,SC,79
88350,-27.105724111171032,-48.93331822533233,brusque,SC,127
88351,-27.085078646516088,-48.917755702492265,brusque,SC,82
88352,-27.076616866728674,-48.89319473283283,brusque,SC,95
88353,-27.121052540706184,-48.911976159442005,brusque,SC,81
88354,-27.10967259774645,-48.92661183682271,brusque,SC,79
88355,-27.067730484113444,-48.90591292826643,brusque,SC,58
88356,-27.07408785652341,-48.862525126566055,brusque,SC,42
88359,-27.14779223406619,-48.957917977996665,brusque,SC,35
88370,-26.890665854149656,-48.65532838709395,navegantes,SC,200
88372,-26.84343121927079,-48.63491566536206,navegantes,SC,71
88380,-26.760771390660455,-48.681909781747734,balneario picarras,SC,131
88385,-26.79083266065954,-48.63124274488887,penha,SC,174
88390,-26.660970150266756,-48.691953317317825,barra velha,SC,102
88400,-27.417206526172098,-49.5990465372085,ituporanga,SC,118
88440,-27.488732698081158,-49.422243993002034,imbuia,SC,27
88460,-27.582060072304067,-48.98438664013937,angelina,SC,9
88470,-27.672653628949206,-49.02203223601675,rancho queimado,SC,9
88485,-27.895615849893577,-48.93100079426771,sao bonifacio,SC,9
88490,-27.978665492288254,-48.68271760811336,paulo lopes,SC,22
88495,-28.038737678812907,-48.631463327998624,garopaba,SC,166
88501,-27.81772374608259,-50.33075225544473,lages,SC,105
88502,-27.814755187584357,-50.323991812577134,lages,SC,126
88503,-27.826605195097567,-50.32797462657416,lages,SC,48
88504,-27.82180315112037,-50.34359932606334,lages,SC,87
88505,-27.808938646825048,-50.34466586952791,lages,SC,32
88506,-27.801377350845723,-50.33383119531146,lages,SC,31
88508,-27.805197638629167,-50.31391228860616,lages,SC,66
88509,-27.8174421802585,-50.31054351011172,lages,SC,108
88516,-27.803572066590675,-50.36975070994317,lages,SC,14
88523,-27.80553617102547,-50.304323789500884,lages,SC,79
88535,-27.584160958831593,-50.36622459794297,correia pinto,SC,75
88545,-27.573569045013784,-50.155864922583724,palmeira,SC,5
88590,-27.687250757458745,-51.12836796676873,anita garibaldi,SC,31
88598,-27.63320205167086,-51.337239601534826,celso ramos,SC,12
88600,-28.289186687862205,-49.93410075331146,sao joaquim,SC,109
88658,-27.863294100965383,-49.78212355987929,rio rufino,SC,10
88680,-27.79835761038368,-49.488573081200194,bom retiro,SC,26
88701,-28.487149679928624,-49.00915004736618,tubarao,SC,180
88702,-28.490842754105703,-49.025671165060594,tubarao,SC,70
88704,-28.475921543742654,-49.01172864670755,tubarao,SC,120
88705,-28.478878471630875,-48.99587861083375,tubarao,SC,122
88708,-28.462874883999472,-49.02652804042772,tubarao,SC,80
88715,-28.633920987357754,-49.024157474362944,jaguaruna,SC,70
88730,-28.32938171277176,-49.176644834659655,sao ludgero,SC,65
88735,-28.328525261018964,-49.049950172418896,gravatal,SC,25
88740,-28.259765661012782,-49.017760094190386,armazem,SC,37
88745,-28.443636588435936,-48.95654041508624,capivari de baixo,SC,102
88750,-28.274304945434466,-49.165211726860235,braco do norte,SC,180
88760,-28.135229936969033,-49.11310643844438,rio fortuna,SC,19
88765,-28.166015202653163,-48.978286567663815,sao martinho,SC,17
88780,-28.231882617674767,-48.67933195388163,imbituba,SC,247
88790,-28.47572857600972,-48.784659261030505,laguna,SC,205
88801,-28.676778989638027,-49.36943092657391,criciuma,SC,178
88802,-28.6829348182401,-49.370217581025436,criciuma,SC,155
88803,-28.695105316357164,-49.3733839166374,criciuma,SC,81
88805,-28.69848957656705,-49.4039972199575,criciuma,SC,45
88809,-28.68143173392353,-49.388098958895974,criciuma,SC,29
88811,-28.671922083134465,-49.360946931159525,criciuma,SC,74
88813,-28.678033689593565,-49.338835280840435,criciuma,SC,60
88815,-28.692031154564724,-49.347625795621795,criciuma,SC,69
88816,-28.71741741436881,-49.355317992733184,criciuma,SC,27
88817,-28.67385030606916,-49.41584884014353,criciuma,SC,36
88820,-28.715980124328123,-49.299651376329926,icara,SC,162
88830,-28.651461411045457,-49.21095771779099,morro da fumaca,SC,50
88840,-28.523681116023674,-49.31843746844079,urussanga,SC,76
88845,-28.59886945254106,-49.32524103807989,cocal do sul,SC,70
88850,-28.753138688345132,-49.475392669899485,forquilhinha,SC,65
88860,-28.600104015630222,-49.42665884994721,sideropolis,SC,30
88870,-28.357506793762706,-49.288673597165094,orleans,SC,81
88880,-28.38824435989875,-49.407237961634365,lauro muller,SC,68
88900,-28.935732876825327,-49.48086944377984,ararangua,SC,85
88901,-28.944044468843746,-49.49918340607663,ararangua,SC,42
88914,-28.987417284967577,-49.41824148200645,balneario arroio do silva,SC,53
88915,-28.85999261061286,-49.45152082532771,maracaja,SC,13
88920,-28.834639881806513,-49.63181747150646,meleiro,SC,26
88940,-28.83206571646813,-49.846026897438705,timbe do sul,SC,20
88950,-28.99908496571671,-49.76175641053026,jacinto machado,SC,59
88960,-29.108465252964574,-49.63523203121822,sombrio,SC,139
89010,-26.922277619402173,-49.065782642113284,blumenau,SC,213
89012,-26.91005804872814,-49.07450193655636,blumenau,SC,142
89015,-26.910645313665395,-49.043166275577555,blumenau,SC,61
89021,-26.9378052658105,-49.063844618740944,blumenau,SC,35
89022,-26.947572578379823,-49.07072639411816,blumenau,SC,46
89023,-26.949942687634756,-49.07692500050797,blumenau,SC,38
89026,-26.968880089825156,-49.08280508746848,blumenau,SC,46
89027,-26.993605353660804,-49.08613825953249,blumenau,SC,56
89030,-26.896594365249943,-49.08294434567545,blumenau,SC,74
89031,-26.888954863561978,-49.10210453576229,blumenau,SC,59
89032,-26.902140359808502,-49.13668487314799,blumenau,SC,70
89035,-26.90504237499561,-49.088766487950146,blumenau,SC,146
89036,-26.9182168346561,-49.09395375152909,blumenau,SC,107
89037,-26.90515935274632,-49.10061377029356,blumenau,SC,144
89041,-26.914469334728025,-49.11226323442036,blumenau,SC,60
89042,-26.911674270986136,-49.13065214456596,blumenau,SC,51
89046,-26.932024747628564,-49.142028750845995,blumenau,SC,60
89052,-26.891021758568957,-49.07374245904508,blumenau,SC,80
89053,-26.877298283986775,-49.081445858810056,blumenau,SC,54
89055,-26.8809976581463,-49.061858047183144,blumenau,SC,32
89057,-26.87024226232965,-49.05674795585715,blumenau,SC,71
89058,-26.857521279711488,-49.05132400015447,blumenau,SC,22
89062,-26.83000316244617,-49.08355470601303,blumenau,SC,52
89063,-26.797518908253725,-49.08142078069451,blumenau,SC,27
89065,-26.87170039425458,-49.103069858381275,blumenau,SC,64
89068,-26.819165909043,-49.094738567187626,blumenau,SC,38
89069,-26.796411407228035,-49.09590143933176,blumenau,SC,19
89070,-26.87378880544305,-49.128011971985536,blumenau,SC,70
89074,-26.85527459959587,-49.14863949769868,blumenau,SC,39
89080,-26.902775560081714,-49.24222291742906,indaial,SC,30
89083,-26.897170432248814,-49.26679763648261,indaial,SC,3
89084,-26.880831504543035,-49.24204897407287,indaial,SC,14
89087,-26.915132286188722,-49.226140862713144,indaial,SC,12
89095,-26.725542806935056,-49.073632058905794,blumenau,SC,13
89107,-26.732885867295668,-49.170139485950855,pomerode,SC,196
89108,-26.610216926670343,-49.00253404801827,massaranduba,SC,54
89113,-26.924010895162258,-48.70268960216774,gaspar,SC,6
89114,-26.93513099414835,-48.93792722466028,gaspar,SC,62
89115,-26.826010339017802,-48.930253375319666,gaspar,SC,31
89116,-26.918268320773088,-48.958546845286634,gaspar,SC,22
89118,-26.820254176542722,-49.02722752137481,gaspar,SC,5
89120,-26.827603296905576,-49.27037623408747,timbo,SC,295
89124,-26.78186783336413,-49.377719976799675,benedito novo,SC,37
89128,-26.719065127148422,-48.99619111602232,luiz alves,SC,27
89130,-26.896164242640037,-49.23851117131639,indaial,SC,154
89135,-27.039137140215477,-49.387627154204594,apiuna,SC,50
89136,-26.88932240353919,-49.35056297333393,rodeio,SC,71
89140,-27.056581698958887,-49.525381289507145,ibirama,SC,91
89157,-26.92213322548382,-49.790441245336375,witmarsum,SC,17
89160,-27.214586575753973,-49.63772541794044,rio do sul,SC,188
89164,-27.223517738688045,-49.659990711396745,rio do sul,SC,33
89165,-27.231416404052254,-49.657476576171575,rio do sul,SC,52
89167,-27.22627964562482,-49.64006837438859,rio do sul,SC,41
89170,-27.221224290121654,-49.731481761265776,laurentino,SC,45
89176,-27.304425502499523,-49.79617447830575,trombudo central,SC,28
89180,-27.19614273379346,-49.79595722328515,rio do oeste,SC,28
89182,-27.16868843172061,-49.53931960111321,lontras,SC,44
89186,-27.314662192631335,-49.636809990266705,aurora,SC,10
89188,-27.268552042340637,-49.71196936466438,agronomica,SC,16
89190,-27.118392469189253,-49.999646980328485,taio,SC,92
89198,-26.94596085982091,-50.13939941622872,rio do campo,SC,30
89201,-26.301850904454422,-48.848394072332624,joinville,SC,159
89202,-26.3127561071531,-48.84347797968867,joinville,SC,126
89203,-26.312712610848944,-48.857218790163536,joinville,SC,159
89204,-26.287306620648224,-48.85180158925039,joinville,SC,145
89205,-26.30347488179796,-48.82495053779081,joinville,SC,46
89207,-26.323116974041856,-48.82953141516658,joinville,SC,79
89208,-26.343490313612577,-48.832746481119635,joinville,SC,67
89209,-26.353386442872452,-48.81399958246306,joinville,SC,45
89210,-26.33339381940892,-48.83337100442482,joinville,SC,72
89214,-26.328275192563538,-48.88032525991248,joinville,SC,26
89215,-26.333991661382438,-48.9002621420903,joinville,SC,21
89216,-26.298543560591334,-48.869858307694756,joinville,SC,67
89217,-26.287074320291687,-48.8737398137537,joinville,SC,57
89218,-26.272530923506316,-48.861531652040874,joinville,SC,136
89219,-26.25131621441018,-48.870834381382245,joinville,SC,86
89220,-26.27074229665648,-48.881817687818064,joinville,SC,90
89221,-26.281893965801814,-48.83991422042409,joinville,SC,124
89222,-26.267823839408237,-48.84491848211984,joinville,SC,40
89224,-26.26448500911461,-48.80725552527537,joinville,SC,86
89225,-26.249547532553304,-48.80822564526952,joinville,SC,96
89226,-26.231196264276207,-48.81857552013188,joinville,SC,110
89227,-26.27482843606635,-48.82034246888775,joinville,SC,138
89228,-26.280132640164325,-48.79651786743285,joinville,SC,116
89229,-26.32228062283277,-48.815180028698,joinville,SC,57
89230,-26.332674810171465,-48.804698068797016,joinville,SC,105
89232,-26.358023526686463,-48.833419461052735,joinville,SC,34
89233,-26.370467815352033,-48.83912821595377,joinville,SC,45
89235,-26.36933419313425,-48.82366993020963,joinville,SC,54
89237,-26.287287983070964,-48.90755352352731,joinville,SC,137
89240,-26.24556370537883,-48.60788895849941,sao francisco do sul,SC,260
89245,-26.407378348238257,-48.75811272641001,araquari,SC,79
89247,-26.457623308124248,-48.617052626479015,balneario barra do sul,SC,39
89248,-26.034602380283914,-48.85354111529444,garuva,SC,45
89249,-26.07645076671277,-48.611132718734666,itapoa,SC,115
89251,-26.48669076477054,-49.081236121407464,jaragua do sul,SC,131
89252,-26.485732242565827,-49.0967116520798,jaragua do sul,SC,66
89253,-26.497987343473397,-49.103562841651275,jaragua do sul,SC,91
89254,-26.47103678845183,-49.11565414149591,jaragua do sul,SC,98
89256,-26.48129391902795,-49.058517578119535,jaragua do sul,SC,85
89257,-26.4522503656239,-49.054652945195706,jaragua do sul,SC,36
89258,-26.49158091570477,-49.05208077176976,jaragua do sul,SC,57
89259,-26.50051192868762,-49.08529233667028,jaragua do sul,SC,55
89260,-26.512379468089705,-49.133063838419886,jaragua do sul,SC,68
89264,-26.543868276155596,-49.15230164211716,jaragua do sul,SC,2
89266,-26.43403424579835,-49.13869846959003,jaragua do sul,SC,21
89270,-26.473533296244547,-48.98379768685915,guaramirim,SC,124
89275,-26.405445142724908,-49.074744844985375,schroeder,SC,65
89280,-26.249611365425217,-49.38023607551118,sao bento do sul,SC,126
89284,-26.214074216311452,-49.37862259639144,sao bento do sul,SC,8
89287,-26.239824551251576,-49.39522935323786,sao bento do sul,SC,41
89288,-26.23219397821858,-49.411882265954304,sao bento do sul,SC,30
89291,-26.277548996753634,-49.39998974551005,sao bento do sul,SC,26
89294,-26.172144046688267,-49.33601244876342,campo alegre,SC,19
89295,-26.25613891864582,-49.52153209709076,rio negrinho,SC,115
89300,-26.12585603089477,-49.81253069564952,mafra,SC,265
89340,-26.34568104118662,-49.90830890118037,itaiopolis,SC,54
89370,-26.40493104975987,-50.1457709126807,papanduva,SC,79
89380,-26.460947401412344,-50.23037014662203,monte castelo,SC,13
89400,-26.247995485947694,-51.07950025593373,porto uniao,SC,158
89460,-26.17842967715644,-50.39172922868355,canoinhas,SC,265
89480,-26.365762018968656,-50.326946295403914,major vieira,SC,20
89500,-26.778194551827706,-51.01186246927614,cacador,SC,246
89504,-26.775704753869576,-51.029524568254566,cacador,SC,42
89510,-26.788654105095265,-50.993360060398096,cacador,SC,31
89511,-26.791031353295455,-50.97891645085958,cacador,SC,16
89520,-27.290948728745207,-50.57736113644125,curitibanos,SC,261
89530,-27.176183584357766,-50.80152181447459,frei rogerio,SC,7
89540,-26.960282815228826,-50.41834564086907,santa cecilia,SC,108
89560,-27.00447650803858,-51.15253710423868,videira,SC,431
89580,-27.029807812153095,-50.92124249393447,fraiburgo,SC,191
89595,-26.906689238975716,-51.40612862455321,salto veloso,SC,44
89600,-27.172115507742987,-51.509038525077834,joacaba,SC,269
89610,-27.173580626008164,-51.49262118869298,herval d'oeste,SC,102
89618,-27.210942777159808,-50.973045717160865,monte carlo,SC,39
89620,-27.399055235300438,-51.225564957350336,campos novos,SC,196
89633,-27.45577776291212,-51.55171978347314,zortea,SC,12
89650,-26.998521324070396,-51.411579838730134,treze tilias,SC,73
89665,-27.3518641191639,-51.60580689056575,capinzal,SC,148
89669,-27.40628125772513,-51.77521527946808,ipira,SC,29
89670,-27.07029248252711,-51.65997041262784,catanduvas,SC,66
89675,-26.986916454627178,-51.75354052626588,vargem bonita,SC,18
89680,-27.023931839576484,-51.89536408227146,irani,SC,40
89683,-26.872459601864854,-52.01530607142447,ponte serrada,SC,46
89687,-26.780719237820662,-52.058828204381285,passos maia,SC,24
89690,-26.855482547891192,-52.15002291593487,vargeao,SC,21
89694,-26.850256635317304,-52.25917760328908,faxinal dos guedes,SC,64
89700,-27.2307414273828,-52.02442356124777,concordia,SC,259
89701,-27.21992557329001,-52.02327989668862,concordia,SC,21
89703,-27.22108969877591,-52.03899884790244,concordia,SC,36
89705,-27.230908625136006,-52.045481103510596,concordia,SC,31
89707,-27.2376045266406,-52.03977413832643,concordia,SC,32
89708,-27.24215921586008,-52.03123875625257,concordia,SC,39
89711,-27.230575611226463,-51.99829194247439,concordia,SC,30
89712,-27.242713353432748,-51.95350321923911,concordia,SC,2
89750,-27.37274382176564,-51.90567427153452,peritiba,SC,13
89760,-27.269215487652453,-52.33914527672702,ita,SC,39
89770,-27.160802125766637,-52.31539991047457,seara,SC,97
89780,-27.03885879445281,-52.33428686916172,xavantina,SC,9
89801,-27.09944773836892,-52.610097129674116,chapeco,SC,245
89802,-27.1030385797433,-52.62044254719734,chapeco,SC,175
89803,-27.09543989582476,-52.63207120275461,chapeco,SC,103
89804,-27.079120251966835,-52.6317830055054,chapeco,SC,84
89805,-27.078138868778755,-52.615663162397055,chapeco,SC,143
89809,-27.098309117328334,-52.67127859485439,chapeco,SC,87
89810,-27.060817859099703,-52.63552876787946,chapeco,SC,54
89812,-27.11449604227134,-52.60281233605121,chapeco,SC,85
89820,-26.876415100422566,-52.403994657794016,xanxere,SC,311
89825,-26.959436655053853,-52.531715111772,xaxim,SC,136
89830,-26.565375356044346,-52.32532803924757,abelardo luz,SC,58
89837,-26.51197406846876,-52.66907658962485,coronel martins,SC,4
89838,-26.45540159147402,-52.688055890561294,galvao,SC,15
89865,-26.90380516299316,-52.90589294135717,nova erechim,SC,13
89868,-26.925367596689007,-53.00431264626756,saudades,SC,27
89870,-26.847939738284047,-52.98723222324769,pinhalzinho,SC,122
89874,-26.76740365829759,-53.18449911898906,maravilha,SC,160
89885,-27.080772683210398,-53.005672767804555,sao carlos,SC,60
89887,-27.071407007773114,-53.162444901815576,palmitos,SC,71
89890,-26.891057004363642,-53.17166652110003,cunha pora,SC,55
89893,-27.101575115595427,-53.400361871374365,mondai,SC,37
89895,-27.059609588126293,-53.32609304434152,riqueza,SC,16
89896,-27.17141341711411,-53.71479710792749,itapiranga,SC,84
89899,-26.987999188007993,-53.532300990431125,ipora do oeste,SC,54
89900,-26.73341376125163,-53.517529914408506,sao miguel do oeste,SC,375
89908,-26.676332683605008,-53.31972479541718,romelandia,SC,12
89925,-26.84354627234118,-53.58044131414608,belmonte,SC,7
89930,-26.454414197309003,-53.5030787189068,sao jose do cedro,SC,88
89940,-26.38789923557979,-53.52755352346349,guaruja do sul,SC,31
89950,-26.258502080968704,-53.63606883082187,dionisio cerqueira,SC,72
89970,-26.53662393358684,-53.33140901036454,anchieta,SC,40
89980,-26.39536028245974,-53.080448080969894,campo ere,SC,51
89985,-26.348449405272163,-53.27739176431275,palma sola,SC,33
89990,-26.363163265599333,-52.850665590498174,sao lourenco do oeste,SC,135
90010,-30.033212764480137,-51.23143789959834,porto alegre,RS,543
90018,-30.029508333494164,-51.23240150553516,porto alegre,RS,13
90020,-30.030589473017823,-51.22769725328026,porto alegre,RS,317
90030,-30.026823730414925,-51.22181388079913,porto alegre,RS,107
90035,-30.03133220499309,-51.21280239906096,porto alegre,RS,305
90040,-30.041161395936474,-51.213660680950525,porto alegre,RS,234
90050,-30.039628920394776,-51.222633099068474,porto alegre,RS,341
90110,-30.049662260340096,-51.22708167490837,porto alegre,RS,169
90130,-30.052226089372667,-51.22090602097402,porto alegre,RS,149
90150,-30.052568281881044,-51.22167277068934,porto alegre,RS,120
90160,-30.051007237154472,-51.21795745343656,porto alegre,RS,108
90200,-29.98293522043827,-51.16871875557618,porto alegre,RS,72
90220,-30.021136927745573,-51.209674184414446,porto alegre,RS,131
90230,-30.008181567706295,-51.20130443913637,porto alegre,RS,189
90240,-30.00409696311078,-51.19631899770257,porto alegre,RS,207
90250,-29.98160993083021,-51.188586365945525,porto alegre,RS,137
90251,-29.9737755,-51.19155225,porto alegre,RS,3
90410,-30.04134987079236,-51.18608912609568,porto alegre,RS,72
90420,-30.035780991917427,-51.20115101491416,porto alegre,RS,153
90430,-30.0297019753662,-51.20251936491882,porto alegre,RS,178
90440,-30.027676358746632,-51.194555874065266,porto alegre,RS,188
90450,-30.0289981741667,-51.18923930531898,porto alegre,RS,227
90460,-30.040018026495485,-51.18716448662552,porto alegre,RS,209
90470,-30.033513650127862,-51.180472988640965,porto alegre,RS,209
90480,-30.02640324602544,-51.18035215143661,porto alegre,RS,176
90510,-30.024579322271702,-51.19988617389882,porto alegre,RS,64
90520,-30.016072959902225,-51.17892132567786,porto alegre,RS,195
90540,-30.017451288062436,-51.18959331993065,porto alegre,RS,176
90550,-30.01356847741822,-51.19024851930904,porto alegre,RS,97
90560,-30.020688672514343,-51.200705977464835,porto alegre,RS,119
90570,-30.021970792739566,-51.202463920094345,porto alegre,RS,141
90610,-30.050784862188735,-51.195061225987146,porto alegre,RS,108
90620,-30.049924834136867,-51.20192263924164,porto alegre,RS,228
90630,-30.043567869555396,-51.195071083947504,porto alegre,RS,116
90640,-30.0528082231195,-51.20349940909082,porto alegre,RS,144
90650,-30.054736655635054,-51.19956059413188,porto alegre,RS,128
90660,-30.065165420626524,-51.19984085059112,porto alegre,RS,101
90670,-30.048806233363713,-51.18867453193924,porto alegre,RS,142
90680,-30.064709236940818,-51.19229319549018,porto alegre,RS,102
90690,-30.050518862948486,-51.179855469372015,porto alegre,RS,104
90810,-30.07796614758054,-51.23964116784663,porto alegre,RS,139
90820,-30.09046769797437,-51.23553037033198,porto alegre,RS,102
90840,-30.077543451279457,-51.222800860649976,porto alegre,RS,131
90850,-30.06578689555878,-51.225993882131974,porto alegre,RS,113
90870,-30.073975766729266,-51.209209666711985,porto alegre,RS,75
90880,-30.060813567633577,-51.21610940415796,porto alegre,RS,107
91010,-30.01005032806703,-51.1662554535854,porto alegre,RS,74
91030,-30.007015310934644,-51.17488774416756,porto alegre,RS,96
91040,-30.00571772949833,-51.16054265599731,porto alegre,RS,126
91050,-30.004403834287338,-51.1520431901733,porto alegre,RS,88
91110,-30.000128583308786,-51.136473154496656,porto alegre,RS,105
91120,-29.98452568113661,-51.13010042048019,porto alegre,RS,120
91130,-30.004352940251774,-51.13114718861931,porto alegre,RS,202
91140,-29.98812283875919,-51.11775252542612,porto alegre,RS,67
91150,-30.00326017740812,-51.11873514426362,porto alegre,RS,115
91160,-29.995565074510544,-51.10254019758514,porto alegre,RS,68
91170,-29.99999504325933,-51.09626345835989,porto alegre,RS,98
91180,-30.01031645298386,-51.106053192719884,porto alegre,RS,104
91210,-30.03800906270191,-51.144626559356205,porto alegre,RS,86
91215,-30.030452740094894,-51.14038526633607,porto alegre,RS,50
91220,-30.019007803599003,-51.1375177298783,porto alegre,RS,63
91225,-30.034631058661265,-51.14627605802357,porto alegre,RS,68
91230,-30.018298859705798,-51.12547951200409,porto alegre,RS,63
91240,-30.022995760143456,-51.11660296233996,porto alegre,RS,76
91250,-30.022629896941265,-51.10505232627836,porto alegre,RS,84
91260,-30.03865360764886,-51.121878336551084,porto alegre,RS,105
91270,-30.033349615179517,-51.11230914812807,porto alegre,RS,22
91280,-30.044900535662773,-51.0970178617923,porto alegre,RS,3
91310,-30.041919232419254,-51.15143702712152,porto alegre,RS,50
91320,-30.033459014989063,-51.15138528014919,porto alegre,RS,61
91330,-30.033566088338503,-51.16255976401937,porto alegre,RS,190
91340,-30.022177572330587,-51.16906936211728,porto alegre,RS,133
91350,-30.015528344866176,-51.162708252374614,porto alegre,RS,240
91360,-30.020228951578055,-51.154714915131336,porto alegre,RS,95
91370,-30.015889963916965,-51.14861204609,porto alegre,RS,67
91380,-30.01636540845181,-51.14349360047594,porto alegre,RS,58
91410,-30.05011878151954,-51.166904306285744,porto alegre,RS,133
91420,-30.04555850617237,-51.161051979627864,porto alegre,RS,56
91430,-30.050784108299705,-51.14274869155843,porto alegre,RS,73
91450,-30.046833541426064,-51.13604930747305,porto alegre,RS,151
91509,-30.076538508368134,-51.1248503664955,porto alegre,RS,6
91510,-30.07133502892093,-51.17775102637313,porto alegre,RS,83
91520,-30.068075416697393,-51.1669472048459,porto alegre,RS,150
91530,-30.06107220451981,-51.159504916643236,porto alegre,RS,162
91540,-30.081475507040512,-51.13020843894735,porto alegre,RS,77
91550,-30.093451458007475,-51.13622147145307,porto alegre,RS,61
91560,-30.119665493583973,-51.107617438201366,porto alegre,RS,36
91570,-30.110818064864606,-51.107001498618935,porto alegre,RS,49
91710,-30.077454851622484,-51.193185781508085,porto alegre,RS,70
91720,-30.086147725644665,-51.21011025894578,porto alegre,RS,180
91740,-30.108668249875183,-51.22225389903746,porto alegre,RS,184
91750,-30.125749926191148,-51.20858749583112,porto alegre,RS,130
91751,-30.1308422421083,-51.21798275435879,porto alegre,RS,107
91755,-30.16044588588245,-51.195381196468155,porto alegre,RS,93
91760,-30.130673114991186,-51.233700855571705,porto alegre,RS,124
91770,-30.15114647350837,-51.2173619761807,porto alegre,RS,142
91780,-30.197932693222523,-51.18131123572988,porto alegre,RS,82
91785,-30.201053899505194,-51.130970490264545,porto alegre,RS,2
91787,-30.157486153891497,-51.15654975984019,porto alegre,RS,206
91788,-30.152809375880064,-51.16557960728455,porto alegre,RS,34
91790,-30.15321040163987,-51.14326579712898,porto alegre,RS,109
91900,-30.107636803745297,-51.25045031930645,porto alegre,RS,137
91910,-30.103114340162882,-51.24261099293992,porto alegre,RS,240
91920,-30.111750866550857,-51.24389587828228,porto alegre,RS,222
92010,-29.916961604485003,-51.179846893413064,canoas,RS,92
92020,-29.91700480384442,-51.1717653177083,canoas,RS,134
92025,-29.924146120759737,-51.16163459086898,canoas,RS,116
