product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
91e2aac5302f657c8fdf3040124d8809,papelaria,45.0,865.0,2.0,817.0,33.0,22.0,39.0
71b3b750619385c825054d16cd9584d0,moveis_decoracao,37.0,478.0,4.0,4450.0,34.0,6.0,28.0
facd7264a689baabdce2373c4feb2dca,eletronicos,60.0,1005.0,1.0,100.0,16.0,6.0,16.0
2efa613b6bf825fc97410ea989a08085,esporte_lazer,54.0,638.0,1.0,800.0,28.0,16.0,20.0
96ff741d2c7879406ec3054d6b2a11c8,relogios_presentes,49.0,578.0,6.0,200.0,16.0,2.0,11.0
48e146e09757f4c6bc13be2f96dd0ec5,utilidades_domesticas,29.0,466.0,1.0,313.0,21.0,16.0,12.0
5a419dbf24a8c9718fe522b81c69f61a,cool_stuff,53.0,537.0,2.0,1800.0,34.0,5.0,34.0
edb307d307fdaefa425bc809d3f7d265,automotivo,54.0,1209.0,4.0,1700.0,30.0,30.0,30.0
526e3614968c6b294ebd9d53359ae202,moveis_decoracao,36.0,252.0,1.0,400.0,16.0,34.0,34.0
a3010804ffeb7111c30565419ff2824b,utilidades_domesticas,43.0,372.0,4.0,750.0,20.0,20.0,20.0
b0d49de379c3f4c50baf1b2d776f5c54,esporte_lazer,45.0,1360.0,1.0,3250.0,25.0,8.0,25.0
c6c0050be6d17e489a6945951a0dbfb6,esporte_lazer,60.0,773.0,3.0,2850.0,40.0,35.0,15.0
e940125d0a3c309f58f41cd21e39af06,eletronicos,55.0,287.0,3.0,10550.0,30.0,105.0,20.0
4e18c6967304419be650ad67237966ce,eletronicos,40.0,669.0,2.0,250.0,20.0,10.0,16.0
a009a84a95de59e574851aef710ee0f3,eletrodomesticos,60.0,953.0,3.0,100.0,30.0,10.0,15.0
bf44071ef18f5c9ded039681c68b1996,bebes,51.0,340.0,2.0,6050.0,45.0,25.0,45.0
c4a75a5c2477e9b73590c227e72052b8,instrumentos_musicais,50.0,958.0,9.0,800.0,45.0,5.0,38.0
8a268b8b0057a96777235e93d20ff37c,cool_stuff,47.0,291.0,2.0,400.0,20.0,10.0,20.0
19d1f95608edf8246e8891c90d9b211a,cool_stuff,51.0,458.0,4.0,1100.0,36.0,24.0,16.0
57a2e16f66595e9242fd508a9f336125,ferramentas_jardim,34.0,1628.0,6.0,800.0,16.0,18.0,20.0
635812e3e457981e2dbc9739594fdb83,beleza_saude,53.0,2938.0,2.0,775.0,28.0,12.0,14.0
2c8e38b2b220b65a306d88444defb4fd,construcao_ferramentas_ferramentas,53.0,462.0,3.0,200.0,16.0,16.0,16.0
8e96fac79d538140a7b4adfa383f1ce3,utilidades_domesticas,57.0,1157.0,1.0,500.0,19.0,2.0,11.0
a93cfe142d94a5cd5a24cd5eed21d7eb,beleza_saude,40.0,789.0,1.0,253.0,34.0,4.0,15.0
990d135e28e075648cb7d83198fdccf4,bebes,29.0,764.0,1.0,340.0,19.0,22.0,17.0
8ae935cab2de3f74f4960de6ee604f90,utilidades_domesticas,44.0,396.0,1.0,350.0,25.0,15.0,25.0
7825a7c4f9edb6b219eb94c29e86e7b9,papelaria,59.0,504.0,6.0,800.0,22.0,7.0,15.0
712c57780310856377c327e662653625,esporte_lazer,36.0,1228.0,1.0,800.0,25.0,23.0,25.0
0a8f26369822d83b82d0d3e87908fbd4,informatica_acessorios,41.0,393.0,2.0,250.0,19.0,5.0,13.0
8296481ad888f93f5dafcd25d65b09b8,cool_stuff,42.0,1022.0,2.0,1050.0,27.0,22.0,39.0
588531f8ec37e7d5ff5b7b22ea0488f8,pcs,55.0,3611.0,4.0,2750.0,16.0,31.0,39.0
17061c6ca6aaab457074d9f12c1882e6,automotivo,60.0,651.0,5.0,3400.0,78.0,4.0,47.0
96f96ac6ce04504599e212a3d826361e,utilidades_domesticas,39.0,182.0,1.0,3700.0,43.0,13.0,33.0
7025f57a2ecff2fe2941c0bd9baccb2e,informatica_acessorios,46.0,370.0,1.0,100.0,18.0,13.0,15.0
47ed478ee7b2696c2c49229fcad56e98,perfumaria,55.0,556.0,7.0,1800.0,26.0,26.0,35.0
ee1bdee36babaf588660e8cfcb330199,automotivo,53.0,569.0,1.0,1850.0,33.0,27.0,26.0
08567cdf24fd261914bbb7a2b1b9a2f2,livros_interesse_geral,25.0,965.0,1.0,450.0,23.0,2.0,16.0
b04aad9dbf15eae09db4376ff7590cff,ferramentas_jardim,52.0,175.0,1.0,700.0,16.0,10.0,12.0
48116a826b3a019f97c5fa8e8ce788a5,eletrodomesticos,59.0,237.0,1.0,1400.0,55.0,8.0,38.0
c1116dd3986bccfc56e1573680b2af20,relogios_presentes,47.0,1199.0,2.0,200.0,17.0,12.0,14.0
c389f712c4b4510bc997cee93e8b1a28,malas_acessorios,41.0,500.0,1.0,2965.0,41.0,27.0,34.0
1aaeaa2c5da72dcc8358011100dc5a26,utilidades_domesticas,60.0,516.0,2.0,400.0,18.0,2.0,18.0
73852ee3739732147010f2be732d597c,esporte_lazer,42.0,277.0,1.0,1147.0,25.0,21.0,19.0
173255396ec907ab516d3848dbcc98da,industria_comercio_e_negocios,58.0,869.0,2.0,27000.0,105.0,18.0,35.0
094e4f4d501b5a6ec753b60a940b069b,esporte_lazer,47.0,1029.0,1.0,950.0,26.0,10.0,15.0
40e8b425d1a26e2d9cb77363523e05ce,artigos_de_natal,38.0,1324.0,1.0,4500.0,50.0,8.0,45.0
7b123554850fa548f45e478a4726ac55,automotivo,55.0,867.0,5.0,2550.0,68.0,9.0,35.0
3db0b74faf0d26a6b252528659d6b849,cool_stuff,41.0,851.0,1.0,12667.0,39.0,38.0,35.0
a760ef0bb70c954d79e62ec6023d380c,cool_stuff,32.0,1115.0,1.0,1333.0,24.0,23.0,25.0
c8d1837df49c5b4d91a388c81795156c,esporte_lazer,56.0,3335.0,1.0,3700.0,31.0,33.0,32.0
d988bf06995466b3a640731ec564b85b,utilidades_domesticas,54.0,831.0,1.0,1500.0,16.0,30.0,12.0
7ab21257ee876b3897bd55046d3d81d3,brinquedos,44.0,1450.0,1.0,683.0,31.0,25.0,24.0
a564f50791e1677ddf2801fe1e8365c8,telefonia,52.0,911.0,1.0,480.0,18.0,17.0,19.0
d5dceef582538ae853072860d4bff29e,brinquedos,47.0,1205.0,1.0,600.0,25.0,13.0,20.0
6daadc7e6029cf01762f941e488caa1b,brinquedos,44.0,1384.0,5.0,6794.0,38.0,24.0,50.0
5fe23e6307c231e287f13c0a4be06c88,eletroportateis,55.0,2458.0,1.0,1350.0,52.0,25.0,29.0
3067b5855ac067ee874fe042b19c1c51,automotivo,45.0,154.0,1.0,5900.0,73.0,14.0,38.0
83d55cbbf59542a0cb94f61387889254,cool_stuff,33.0,174.0,3.0,400.0,30.0,30.0,15.0
18290697e1929309b3195d2931c91b09,automotivo,50.0,750.0,1.0,2313.0,45.0,11.0,32.0
651fe753ea1d6ad3d5744c1bffd3d6e1,beleza_saude,56.0,609.0,1.0,50.0,16.0,16.0,11.0
927019d88409196f97d1fd56daaeecc1,beleza_saude,48.0,455.0,1.0,475.0,18.0,16.0,14.0
d322eb25f02924adba73e58dbc36b29c,relogios_presentes,34.0,494.0,1.0,300.0,18.0,9.0,14.0
61c3baf8e492c73dddd8f0d972e1646c,automotivo,60.0,703.0,5.0,4850.0,47.0,19.0,23.0
68d4a18af52949f090ca394f7b8fe68c,esporte_lazer,40.0,486.0,1.0,550.0,25.0,15.0,20.0
fd4a96848f84ddaabcdc5bdbf831a194,informatica_acessorios,32.0,604.0,1.0,350.0,16.0,10.0,12.0
acdf5181c8a73074065f3a2faed9530f,utilidades_domesticas,46.0,212.0,2.0,750.0,54.0,8.0,23.0
878188aa7c7a5da44f5038c7fdc68ac3,moveis_decoracao,33.0,637.0,1.0,27800.0,41.0,43.0,91.0
eb41f1f2a3acc800eacb69d0b5c63881,esporte_lazer,39.0,1785.0,1.0,450.0,16.0,10.0,12.0
e06f99e79036d681effa3de75989bf22,relogios_presentes,54.0,257.0,5.0,200.0,16.0,2.0,20.0
08834f7365a6bc07d7049b7f4e95f8e8,utilidades_domesticas,56.0,262.0,4.0,2425.0,26.0,26.0,21.0
91b08d34d0ba4db44da2dc382867ba49,telefonia,47.0,137.0,2.0,100.0,16.0,4.0,11.0
afb83a05bfcf46258f04ce060671d5b4,telefonia_fixa,49.0,709.0,5.0,150.0,17.0,3.0,12.0
f175811ea0e0a865f56125dfbb04a8a6,cool_stuff,46.0,882.0,1.0,1050.0,42.0,25.0,15.0
fb2f2ec90b4ee90ad257bbf89d01247e,cama_mesa_banho,44.0,629.0,1.0,850.0,16.0,10.0,16.0
d70a73b4d166dd09290e3b484ff14b82,telefonia,33.0,142.0,1.0,200.0,19.0,4.0,11.0
9707ca15de54826fe85ed7859c935d6c,informatica_acessorios,60.0,431.0,1.0,150.0,17.0,7.0,12.0
b30d7b0adcdc4a117f455472548155ec,eletrodomesticos,60.0,1014.0,4.0,150.0,30.0,10.0,15.0
18aee3ce70a5fc870a85f59f409c91f9,utilidades_domesticas,47.0,457.0,1.0,2100.0,25.0,60.0,25.0
6413f7a28e149a324c4a914000399fb2,cool_stuff,53.0,629.0,1.0,975.0,37.0,31.0,17.0
1c6a5fd4bf0e4196dc0a20386c496bd3,,,,,3800.0,30.0,40.0,30.0
efb23bb2d728864f9d7d3cdad802ca87,automotivo,58.0,292.0,2.0,2950.0,30.0,10.0,60.0
8e93bf2cbba0420f166afa0c797525b0,moveis_decoracao,39.0,94.0,5.0,450.0,16.0,5.0,20.0
165deaf73f29fe5f4e6c607b40d93d26,bebes,60.0,1196.0,3.0,2050.0,42.0,25.0,15.0
f1b5bab9091189a35c60f52afb5bcfa0,esporte_lazer,52.0,354.0,1.0,1223.0,32.0,25.0,23.0
a39dac35775c3a863b0b7b6d72e839ca,utilidades_domesticas,43.0,254.0,4.0,550.0,16.0,5.0,12.0
48b84ebeb242a7c1b410848b79d4f22b,automotivo,53.0,270.0,1.0,6250.0,55.0,35.0,30.0
9b51d6648b91fc80caff5184f2a4e24a,cama_mesa_banho,60.0,723.0,1.0,1150.0,30.0,20.0,20.0
b17808303e15dd50538c011b44295427,cama_mesa_banho,56.0,502.0,3.0,1050.0,23.0,93.0,118.0
9ed0c78e13f71131885275746cc69687,utilidades_domesticas,59.0,1201.0,1.0,14550.0,43.0,62.0,41.0
a475fdcc33516e3be47806479b670256,cool_stuff,51.0,298.0,1.0,900.0,25.0,10.0,25.0
74e48c5377480b7d048d7b294abc569b,cool_stuff,45.0,3908.0,13.0,300.0,21.0,12.0,12.0
56b83ac081e4e6ea5f87323b4e46e85c,cama_mesa_banho,47.0,1343.0,1.0,1100.0,45.0,8.0,35.0
eb13f07e760f0deb9bde498ef4c5d585,cama_mesa_banho,52.0,683.0,1.0,800.0,28.0,3.0,29.0
1a96bfd3ef9221f2775d1eccd98a7f17,construcao_ferramentas_construcao,57.0,422.0,4.0,200.0,42.0,12.0,12.0
36d74b6f7d7c0e188328c310f9d9896e,fashion_bolsas_e_acessorios,46.0,455.0,6.0,450.0,24.0,10.0,12.0
0ef539a5334aaf06f2a028d08021f681,brinquedos,43.0,713.0,1.0,22983.0,62.0,55.0,62.0
e5bd04e8e3cb77f1a49404d588d3e528,cama_mesa_banho,46.0,348.0,1.0,600.0,26.0,2.0,20.0
403c463d8502623e3b991a04948a4dbe,perfumaria,42.0,225.0,2.0,532.0,20.0,15.0,16.0
cce679660c66e6fbd5c8091dfd29e9cd,cama_mesa_banho,43.0,125.0,1.0,250.0,40.0,4.0,30.0
868ceb027ab706a4dee42e2220006b85,informatica_acessorios,23.0,978.0,4.0,1550.0,25.0,15.0,25.0
51918218f3716b668803406ba6a2318c,utilidades_domesticas,48.0,657.0,1.0,2700.0,24.0,39.0,29.0
63444bbabe7f7185d14af28fa281f516,beleza_saude,56.0,2691.0,1.0,1500.0,20.0,12.0,21.0
90aaf7f993470e411207adabf5b998b6,informatica_acessorios,34.0,1727.0,1.0,50.0,30.0,30.0,20.0
8215db96a612d69839c27866feabf350,beleza_saude,59.0,555.0,1.0,1075.0,17.0,13.0,15.0
9c7ed530c8d9880f978748600f319c0c,cama_mesa_banho,60.0,146.0,1.0,1200.0,34.0,6.0,41.0
42874c3f68eae9f0408dc1027edcaa6f,esporte_lazer,44.0,1165.0,1.0,410.0,24.0,26.0,17.0
16241e79b047426033194065d8b321b2,moveis_decoracao,57.0,526.0,2.0,400.0,18.0,19.0,14.0
aea8161ed6bc3b11628cd393fd03486a,fashion_bolsas_e_acessorios,52.0,85.0,1.0,200.0,16.0,2.0,11.0
faa51d5c696ac870bc1ec1c6d3691c15,automotivo,54.0,223.0,1.0,1650.0,41.0,19.0,41.0
36e11e6e23d31fb19391c75b1ed80a9a,utilidades_domesticas,49.0,79.0,2.0,7700.0,54.0,32.0,45.0
ac374e17faa1d8981d2c2329449d1519,cama_mesa_banho,39.0,444.0,1.0,550.0,30.0,3.0,19.0
d7cdea99e6f50310c242d02f16f1f63c,relogios_presentes,41.0,359.0,4.0,450.0,23.0,23.0,20.0
b273b6db0baa191909f11d3bc4d44144,relogios_presentes,39.0,622.0,1.0,340.0,18.0,9.0,13.0
913580fde3e72c3b3e4ce0b79963bee6,telefonia_fixa,53.0,318.0,4.0,100.0,16.0,5.0,13.0
31d976f5306d3408e3d41d670343495f,automotivo,58.0,1063.0,3.0,2600.0,25.0,15.0,20.0
7c24503a64637f3ab756ed1b44826747,brinquedos,44.0,302.0,2.0,247.0,18.0,12.0,14.0
3a0e83258aa8612b4e2d4d5d8a246f33,perfumaria,22.0,598.0,1.0,470.0,22.0,12.0,15.0
0a57f7d2c983bcf8188589a5fea4a8da,relogios_presentes,33.0,932.0,1.0,396.0,18.0,11.0,14.0
6978fe95a5bf7452bfef0fee43f55ce8,automotivo,51.0,176.0,2.0,767.0,15.0,5.0,10.0
c17f4a8f38d4748ee5409e7bfbc58038,esporte_lazer,39.0,261.0,1.0,700.0,27.0,12.0,49.0
99b89f140f651db441848081814dd1a1,informatica_acessorios,32.0,296.0,1.0,1000.0,24.0,25.0,21.0
1224503f1f9b9e8ead31a3d32220ebba,relogios_presentes,58.0,618.0,1.0,400.0,22.0,14.0,27.0
8049d38dde63e0ca96af1e9511d4727d,cama_mesa_banho,59.0,628.0,3.0,3650.0,49.0,18.0,41.0
288dbc06591742c5d7fe90fbfb08943e,moveis_decoracao,55.0,1130.0,1.0,3450.0,43.0,18.0,22.0
a6dfe3ac4d3a7c8dcce74a95ba58c27e,moveis_escritorio,42.0,2235.0,1.0,9750.0,59.0,45.0,43.0
2e91e5644d8da04d17ade8d59c0990ca,beleza_saude,55.0,664.0,1.0,2225.0,18.0,18.0,18.0
5ede6e418a361cb82ecd118bfe83ca2d,relogios_presentes,44.0,483.0,4.0,350.0,16.0,12.0,12.0
6cbe4bd19efc4606eb2a9448a47e232e,consoles_games,53.0,273.0,8.0,300.0,30.0,20.0,20.0
19ff2d1670779cdd13a453274509bc1c,fashion_roupa_masculina,43.0,412.0,1.0,300.0,35.0,30.0,20.0
48b099f6925c19d46ed5f013267681c2,cama_mesa_banho,55.0,134.0,3.0,650.0,27.0,10.0,23.0
f87341d0a32c1998e212c1c9ec6d3362,ferramentas_jardim,44.0,1064.0,3.0,5500.0,48.0,30.0,30.0
fb29f48bfea41db52e349454f433340e,informatica_acessorios,59.0,690.0,1.0,300.0,39.0,9.0,20.0
3025eab6cff12d116410978c3e5fa860,moveis_decoracao,36.0,1621.0,2.0,450.0,16.0,2.0,11.0
7a5b821fca01c5a75fa33c06f249e0f5,beleza_saude,26.0,673.0,1.0,550.0,30.0,30.0,30.0
04a67e69edfb208f784da30294f69c5b,esporte_lazer,51.0,1256.0,1.0,1350.0,26.0,18.0,18.0
25b569d22d25020f8a5d52f8ad129b14,papelaria,41.0,308.0,2.0,300.0,25.0,10.0,19.0
217acb8d395f2dba1228410a1bf20d29,automotivo,35.0,517.0,3.0,200.0,31.0,4.0,21.0
7d854ab97c64ef9df2bbfaf332765786,cool_stuff,44.0,598.0,4.0,4100.0,89.0,4.0,42.0
037f82112a937df3f1486fa81eb1f127,esporte_lazer,46.0,1018.0,6.0,4700.0,85.0,30.0,20.0
a4f46aac5fc5e88c9701aa860c2a957c,fashion_bolsas_e_acessorios,33.0,365.0,4.0,800.0,30.0,20.0,25.0
4b6b3a7072d549354c3743dedbf4170a,relogios_presentes,60.0,160.0,3.0,350.0,16.0,2.0,20.0
ecbe401f10ecd3b822d940d63cc3311e,eletronicos,60.0,915.0,4.0,700.0,16.0,7.0,12.0
14aa8b2c8709b5e12cf97b252e111a59,ferramentas_jardim,60.0,177.0,11.0,1000.0,35.0,20.0,20.0
c989db5e9fa3ee241a62cf92a4a27a4b,relogios_presentes,49.0,571.0,2.0,200.0,20.0,7.0,15.0
31699327e8b1095210f7c48d91fc09f0,cama_mesa_banho,57.0,592.0,1.0,1400.0,38.0,11.0,30.0
6f657bbc44514ab511c65b891301208d,utilidades_domesticas,58.0,1782.0,1.0,1250.0,22.0,36.0,22.0
75c859dbba6358947a27d204801125a6,eletrodomesticos,57.0,1113.0,10.0,12900.0,25.0,25.0,25.0
09ebc052c8e265f5ea1e86320c049322,moveis_decoracao,40.0,249.0,4.0,7250.0,62.0,6.0,62.0
c94d19d021d4a8fbae5a45f904aeea90,moveis_sala,34.0,612.0,4.0,9750.0,27.0,15.0,92.0
d2590e760a219370be80631524e6a493,cama_mesa_banho,60.0,1804.0,1.0,650.0,42.0,11.0,29.0
11f97b0fc032508935ea374eadece168,relogios_presentes,55.0,1057.0,1.0,350.0,28.0,10.0,18.0
fc3e972df7e263b301e2bee77ac2a6d3,esporte_lazer,55.0,981.0,6.0,1600.0,24.0,13.0,16.0
d5a4980e7e4a143e8d1bff13df09aefa,relogios_presentes,47.0,650.0,1.0,370.0,18.0,11.0,13.0
3d74d787086b0e22ac320ae43b240aea,cool_stuff,57.0,1003.0,3.0,200.0,30.0,20.0,40.0
94cff684a6f115a32507988ff6541801,construcao_ferramentas_construcao,56.0,225.0,1.0,300.0,20.0,12.0,25.0
2c1cc48126c2bdca9e59a300ade4f1c8,brinquedos,41.0,515.0,1.0,600.0,18.0,13.0,15.0
bad9d1329b763d5a67f2d5d6b0a5f94d,bebidas,40.0,423.0,1.0,1400.0,18.0,34.0,18.0
8ce0b48cdcc4b753ae4de64497998338,telefonia,52.0,1371.0,2.0,600.0,18.0,6.0,15.0
657247f6f60543b93e3cc708a8e6329c,malas_acessorios,53.0,526.0,2.0,18050.0,75.0,20.0,50.0
a7c73814e6894bc049f7aac7d37f7175,telefonia,54.0,883.0,4.0,300.0,16.0,4.0,20.0
5e6935146c2d07b17b2ca0d3e98cb1f6,beleza_saude,45.0,455.0,1.0,200.0,20.0,3.0,11.0
fb32a0ce23fd67b9db45a4fbd9dde211,esporte_lazer,35.0,631.0,3.0,1900.0,50.0,15.0,50.0
b4f9530c931398e215242293c2c8ba4c,telefonia_fixa,59.0,1542.0,3.0,283.0,20.0,9.0,15.0
c2e65424d0c3ca6c8c87576a7307eb90,,,,,1150.0,40.0,18.0,21.0
73a6e085799e9c92a2c854ec9627b28f,informatica_acessorios,50.0,188.0,1.0,50.0,16.0,32.0,21.0
4debd977b5bc245487ec61b7961b16e3,telefonia,59.0,506.0,3.0,650.0,19.0,3.0,11.0
c7a94c6dde9d81dc864941084dbdfe45,esporte_lazer,58.0,246.0,2.0,1100.0,60.0,15.0,15.0
34b91723112fa9ebf6b4d6b4db4a6741,brinquedos,44.0,1485.0,1.0,2238.0,24.0,45.0,27.0
8ad5422c2f13436a172cbdd5f2faa00e,eletrodomesticos,55.0,264.0,1.0,1200.0,55.0,19.0,46.0
2037fcc268b127d15234b91f823f734a,fashion_bolsas_e_acessorios,51.0,731.0,1.0,200.0,16.0,2.0,20.0
1e792313d6d23699b3ed772e7042b089,papelaria,57.0,192.0,1.0,1575.0,31.0,31.0,34.0
2404548f978ba4db35f2a430dba36b1b,utilidades_domesticas,57.0,835.0,1.0,1650.0,16.0,30.0,12.0
62644f19deb898e43ebdcd29ff3d9361,cool_stuff,60.0,594.0,1.0,900.0,28.0,20.0,20.0
9a7c0784b8058269d176b3089c946ed0,cama_mesa_banho,54.0,629.0,2.0,900.0,16.0,10.0,16.0
3bf56e26b61ad28e0d04d2278fcb7ba8,papelaria,59.0,505.0,2.0,548.0,20.0,16.0,26.0
9f39e03276af0a6bbf2459ec383a19e6,livros_interesse_geral,46.0,3833.0,7.0,1200.0,21.0,4.0,14.0
716b606a119bc544bbda57aa94853f0d,industria_comercio_e_negocios,58.0,478.0,3.0,10250.0,104.0,16.0,35.0
34604421b410aa74270f4309503a4338,automotivo,33.0,703.0,5.0,1350.0,32.0,28.0,28.0
644e4cb8dd45b65f85f267f66e551c94,brinquedos,52.0,30.0,1.0,300.0,25.0,30.0,20.0
9d6a788ceee3a2c4ef57a459d5a202eb,instrumentos_musicais,39.0,678.0,2.0,13600.0,47.0,38.0,35.0
9b526d1b3e58c9453221353c4368e075,beleza_saude,56.0,1957.0,1.0,1372.0,23.0,16.0,18.0
fcb9824e33f82adb4fcac27ef46905b5,informatica_acessorios,43.0,309.0,1.0,100.0,40.0,2.0,24.0
c46c87888b081cf424913fd74b9b6e87,beleza_saude,40.0,183.0,4.0,450.0,27.0,11.0,19.0
bac454a7993cf166c5bcfddba6462a02,utilidades_domesticas,28.0,89.0,2.0,10300.0,40.0,40.0,20.0
d902ca64b614964dc31d6b0372e800ac,moveis_decoracao,56.0,297.0,2.0,750.0,100.0,5.0,20.0
1f411e9a31196b71ed8438c8254b858e,pcs,54.0,1053.0,2.0,11850.0,50.0,50.0,25.0
ead72457c58dcea14f94c2223c684716,esporte_lazer,51.0,2050.0,1.0,50.0,20.0,16.0,12.0
fb86f051bd8a6ca06751de557e686c33,cama_mesa_banho,54.0,665.0,1.0,800.0,30.0,3.0,24.0
75b317dc3a4d186a05953668cb82ec66,utilidades_domesticas,45.0,192.0,4.0,375.0,32.0,43.0,34.0
1dec4c88c685d5a07bf01dcb0f8bf9f8,automotivo,44.0,982.0,3.0,17600.0,49.0,49.0,23.0
47ccf73e45bf059c94e9d025329206ac,esporte_lazer,28.0,982.0,1.0,1452.0,54.0,24.0,34.0
bffdb7d6bdb994823039ac983d6d30ec,pet_shop,31.0,621.0,1.0,144.0,18.0,12.0,16.0
2078312a2dcf1fcd8a38eabcf5dd033a,moveis_decoracao,54.0,1045.0,3.0,400.0,50.0,3.0,25.0
1aba5f6d342892bef219db99ae29f029,fashion_bolsas_e_acessorios,42.0,1359.0,1.0,350.0,16.0,2.0,11.0
9f1c3e71d56894398a42b050b07f1baa,cool_stuff,25.0,176.0,1.0,163.0,17.0,11.0,13.0
7c55ea4aea1acf1ce11440010f5aa298,utilidades_domesticas,60.0,1800.0,7.0,9900.0,60.0,50.0,20.0
b77ae16cc8f67cd1c0ec781d5bf4da2b,cool_stuff,60.0,594.0,1.0,2050.0,42.0,25.0,15.0
34157b9ee376927e58c66e9a69cc8704,pet_shop,48.0,701.0,3.0,850.0,45.0,30.0,30.0
cfb763496d9fc48751a27db4fd02aa2d,cama_mesa_banho,38.0,168.0,2.0,350.0,25.0,9.0,19.0
78018501054dd80dc909eee2f22ddbd4,cool_stuff,51.0,647.0,1.0,1400.0,45.0,30.0,20.0
d17fe0484ccf901623bfbcae6ab4aac8,cool_stuff,48.0,272.0,2.0,500.0,71.0,2.0,13.0
d816a92fa931677cd6821e47cb622d35,cama_mesa_banho,46.0,156.0,1.0,1112.0,40.0,7.0,38.0
03bb24d19ea7449ce170e0888d830707,informatica_acessorios,53.0,148.0,1.0,910.0,32.0,14.0,15.0
72a7abb58f57aa1680a07562ade95368,automotivo,59.0,725.0,1.0,9000.0,65.0,42.0,40.0
59b51733f8b660874abf04e987218962,utilidades_domesticas,38.0,414.0,1.0,8550.0,25.0,65.0,25.0
45fc964dc03d16147f82dbe844e2cdf1,moveis_decoracao,19.0,262.0,1.0,19575.0,38.0,44.0,38.0
683cfdf77dfc3c305e4769968a854e10,moveis_escritorio,45.0,529.0,3.0,27300.0,61.0,71.0,43.0
d952c09021388fd5b1e5f914f559fb10,telefonia,32.0,366.0,3.0,75.0,18.0,3.0,12.0
a7d756e8f7c4b7e5b679e248a57d91ec,fashion_bolsas_e_acessorios,59.0,340.0,4.0,150.0,16.0,6.0,20.0
c0dd2eb717671a095ce97504bfba29c7,beleza_saude,48.0,675.0,3.0,850.0,51.0,36.0,34.0
8618f5bddf94cc09ba92024471fc86b2,utilidades_domesticas,37.0,567.0,1.0,3100.0,65.0,5.0,65.0
c6f46351ae5ae5a6d75ab14996584ce1,moveis_decoracao,56.0,2434.0,2.0,400.0,69.0,11.0,11.0
c53feca3e876804031ed4a4b48ac8f1e,pet_shop,60.0,1308.0,4.0,20550.0,69.0,28.0,56.0
44a6e4ecf7b48f87481c243383b1c4cf,beleza_saude,51.0,1278.0,2.0,230.0,19.0,7.0,13.0
0fce35c0b7338bda3e52e2389f0c0762,moveis_decoracao,61.0,157.0,9.0,3450.0,41.0,15.0,25.0
e764a0e054d222ca26ec572007ef1951,automotivo,34.0,349.0,1.0,2000.0,50.0,30.0,30.0
2bfc998cf625e54b2c6447bfc7c18cb4,utilidades_domesticas,38.0,946.0,2.0,3650.0,61.0,11.0,38.0
159065411d54fa1f2232d949976883db,artes,59.0,683.0,3.0,600.0,27.0,10.0,22.0
95768ce3d7cef075f6a562d2716187b4,esporte_lazer,55.0,186.0,2.0,1700.0,25.0,15.0,25.0
400e2ea46d0af06d91c744b624ed8a59,esporte_lazer,54.0,3476.0,1.0,2967.0,20.0,21.0,14.0
192a8231d086772443a86cb5e2746017,pet_shop,59.0,807.0,1.0,9167.0,58.0,47.0,60.0
d699f2079ed493d4c96bc4ce92838723,beleza_saude,39.0,330.0,1.0,600.0,20.0,35.0,20.0
777a181e167987349d104ece27e7e112,cama_mesa_banho,54.0,334.0,1.0,17000.0,63.0,30.0,43.0
d95767fa0df02e36e44e71e86a07af1b,esporte_lazer,52.0,778.0,1.0,300.0,20.0,30.0,30.0
19fee5d5b066841b45bc3e97832fa654,artigos_de_natal,27.0,341.0,1.0,200.0,16.0,48.0,11.0
33489f0140308d65c48a7659b05bdba1,utilidades_domesticas,54.0,578.0,1.0,500.0,32.0,16.0,22.0
cb5c020ae387a4159ee7bf98cf0c69ed,relogios_presentes,42.0,590.0,1.0,450.0,20.0,12.0,15.0
678f2ac714d00eef5ccc48a9b25b2fef,beleza_saude,35.0,751.0,1.0,200.0,16.0,11.0,11.0
a41d69926dcf58caff228aa637ffea2f,automotivo,46.0,70.0,1.0,200.0,16.0,7.0,11.0
06abf4be826ed1d548e8a22a3d75d912,beleza_saude,59.0,1811.0,6.0,5250.0,56.0,17.0,40.0
5131368354b35ed441caa8ca27244f16,beleza_saude,58.0,1572.0,1.0,1383.0,30.0,27.0,28.0
f74fab8ad32a03b930bf63097821b9c7,moveis_decoracao,44.0,83.0,1.0,350.0,20.0,16.0,20.0
b4f2839696df5de18aa7168fa62f650d,eletrodomesticos,55.0,119.0,1.0,425.0,44.0,14.0,34.0
5d7c23067ed3fc8c6e699b9373d5890b,fashion_bolsas_e_acessorios,54.0,151.0,3.0,250.0,16.0,2.0,20.0
e1bf73a530f7e6ea9df12e1238ab7600,bebes,40.0,303.0,3.0,400.0,29.0,7.0,16.0
c92b08d0ac42564075b8103bb99cb424,moveis_decoracao,58.0,1068.0,1.0,650.0,33.0,4.0,33.0
3dd6c9d499e7c311a29e08afe1fd8fc6,cool_stuff,60.0,396.0,4.0,250.0,19.0,12.0,12.0
9b1c7bc7cad0519369a5ea04afe303f7,moveis_decoracao,55.0,829.0,1.0,800.0,34.0,8.0,22.0
